bytecount,dur,packetins,pktperflow,byteperflow,pktrate,Pairflow,tx_bytes,rx_bytes,tot_kbps
5676866,350,25224,7237,419746,241,1,7552223,6859626,0.0
96224622,200,1306,13475,14364350,449,0,3702,96432968,3838.0
15092,158,3024,29,2842,0,1,107182,103414,2.0
97804,1021,3421,30,2940,1,0,47803547,245963331,7563.0
97902,1040,2053,13,1274,0,1,135565182,105721,0.0
30870,322,4942,29,2842,0,1,105836,101398,0.0
7448,78,2384,29,2842,0,1,135538974,134724172,0.0
81557528,169,1298,13585,14481610,452,0,3236,3404,0.0
41062,429,2053,29,2842,0,1,105721,135565182,0.0
123084294,251,1143,13469,14747946,448,1,14358663,275153045,4478.0
47922,501,3443,29,2842,0,0,49777,49400,0.0
37106394,76,8803,13581,14477346,452,0,6077,750598401,7369.0
96628,1010,2053,29,2842,0,1,104422,135560558,0.0
97902,1041,2790,12,1176,0,1,135565105,105763,0.0
3401990,231,25224,8604,499032,286,1,436706486,23914390,4850.0
5945646,290,18351,9985,659010,332,1,5254668,124490716,4100.0
7742,81,1278,29,2842,0,0,13020,135473272,0.0
108697888,222,7916,13491,14381406,449,0,496653074,5144,10239.0
136815522,280,18351,13486,14756484,449,1,33832129,460539141,653.0
141120,1281,2790,29,2842,0,1,135518177,56052,0.0
27397266,56,1814,13650,14550900,455,0,3575,51477498,3839.0
63892842,132,1931,13532,14425112,451,0,3199,3539,0.0
33516,351,3443,29,2842,0,0,135573875,406682883,2.0
65856,688,2376,30,2940,1,1,134720168,135534886,2.0
106607462,220,1931,13308,14186328,443,0,3852,233265711,2600.0
726162,34,18,9693,639834,323,1,16918553,735386,4093.0
828744,38,16540,9642,636408,321,1,839889,19239136,4083.0
41846,438,3024,29,2842,0,1,96643525,48503,2711.0
252798,51,948,267,250838,8,1,28824016,391962,2419.0
7350,78,3034,29,2842,0,1,270952911,270280737,0.0
5813586,270,3982,9802,646932,326,1,5373,1978218,130.0
2940,31,3443,29,2842,0,0,5631,1632,0.0
42042,440,1057,29,2842,0,1,174564427,74272997,7413.0
40054938,81,12106,13047,14614094,434,1,5858995,150703821,113.0
65690118,135,7503,13538,14431508,451,0,4330,42061534,3838.0
74382,778,3034,29,2842,0,1,135153277,271184705,2.0
107107416,223,1931,13385,14268410,446,0,147629524,3465,6467.0
29596,313,2997,29,2842,0,1,35735,60503743,2352.0
24892,260,2800,29,2842,0,1,106111,135561818,0.0
70952,741,3431,29,2842,0,0,135509251,406618301,2.0
25484876,52,12130,12670,14806476,422,1,184527848,21941764,4037.0
47824,500,1057,30,2940,1,1,54043,119069916,2479.0
72618,759,2059,29,2842,0,1,271341049,271354385,6.0
83398,871,3443,30,2940,1,0,106298,102138,0.0
94322878,192,7894,13531,14424046,451,0,4426,1382,0.0
33614,351,3421,29,2842,0,0,5344,1472,0.0
3604990,203,18351,8362,484996,278,1,7817,7021928,0.0
36456,381,3443,30,2940,1,0,74837,75068,2.0
48902,511,3443,29,2842,0,0,135579223,406688301,0.0
52430,548,2364,29,2842,0,1,68578,135525040,0.0
99071908,203,7916,13523,14415518,450,0,4350,18787614,2610.0
5998586,293,8050,9363,618018,312,1,10126423,239966671,8296.0
55993782,115,2375,13443,14330238,448,0,3534,1172,0.0
3257226,174,6056,9458,624288,315,1,4080,1172,0.0
112085132,229,2400,12934,14808572,431,1,326526773,293558313,4060.0
107728368,220,3982,13225,14494522,440,1,5423,2764458,131.0
32438,339,2053,29,2842,0,1,135589365,125478,0.0
23562,1,22,0,0,0,1,29605,677005,186.0
74774,781,3443,29,2842,0,0,6235,135462138,0.0
68698,718,2376,29,2842,0,1,135535908,134721148,0.0
4795730,298,25224,7677,445266,255,1,6170581,151510740,111.0
37534,392,4942,29,2842,0,1,406521139,135949223,2.0
26852,281,3421,29,2842,0,0,103855,99912,0.0
105878318,220,2242,13475,14364350,449,0,4885,135462096,0.0
82929470,172,1931,13385,14268410,446,0,273821796,1844,16188.0
94548870,197,2375,13529,14421914,450,0,3640,86741232,6527.0
12348,129,2053,29,2842,0,1,27676,25549866,2574.0
129251522,264,6696,13498,14750708,449,1,5030,7021984,0.0
11564,121,2822,29,2842,0,0,135374312,9102,0.0
64184374,131,13231,13179,14503350,439,1,469131640,34047692,0.0
61054,638,2376,30,2940,1,1,271129152,270311008,4.0
113761388,236,7916,13536,14429376,451,0,699267046,3706,0.0
9506,99,2063,30,2940,1,1,95639,135551668,0.0
9702,101,1264,30,2940,1,0,15726112,15625472,5207.0
116963212,241,7385,13485,14736642,449,1,361244243,18902952,13104.0
31654,331,1264,29,2842,0,0,70049157,36603,2440.0
141557736,289,2373,13501,14744090,450,1,314779598,117681144,4513.0
92806,971,2800,29,2842,0,1,542574465,540904736,6.0
139270768,290,1943,13307,14185262,443,0,3775,1242,0.0
74382,778,3034,29,2842,0,1,86798,82498,0.0
100009922,204,6696,13498,14742516,449,1,178347683,98976710,4234.0
29694,311,2790,30,2940,1,1,105763,135565105,0.0
5455866,251,1143,9891,652842,329,1,428941081,24429198,8786.0
3372792,171,13249,9551,630366,318,1,610545525,39436802,8179.0
29117790,60,608,13438,14324908,447,0,3059,3185,0.0
84770452,175,2385,13468,14356888,448,0,3572,110858482,6430.0
22932,240,1057,30,2940,1,1,33117,53882509,2467.0
85162,890,1857,30,2940,1,1,92592,135548840,0.0
86436,903,4942,29,2842,0,1,135784401,406356359,6.0
22050,231,2790,29,2842,0,1,159825342,271141552,2484.0
773292,44,46,8311,548598,277,1,3492,1332,0.0
110552728,230,1306,13536,14429376,451,0,3572,110831202,3839.0
15288,159,2053,30,2940,1,1,271144783,170840611,2572.0
14904952,30,4022,13503,14904886,450,1,6449046,145705624,0.0
33755956,70,1943,13463,14351558,448,0,3815,1492,0.0
65268,681,1264,29,2842,0,0,135650540,135651030,4.0
52038,543,2997,30,2940,1,1,5320,4550,0.0
97902,1041,2790,12,1176,0,1,135565105,105763,0.0
87024,913,4920,29,2842,0,1,135555130,95704,0.0
106932592,222,1931,13308,14186328,443,0,3719,1156,0.0
90062,941,3443,29,2842,0,0,106025,102068,0.0
108746924,226,2385,13466,14354756,448,0,3534,1172,0.0
46632170,97,2375,13529,14421914,450,0,3534,1172,0.0
139332596,290,1943,13307,14185262,443,0,3963,91592172,3838.0
5880,61,14,29,2842,0,0,3987,1352,0.0
92550778,188,2373,13491,14740430,449,1,246853668,10597626,4099.0
59388,621,3443,29,2842,0,0,122906,135007142,2.0
26754,283,2997,30,2940,1,1,5044,1242,0.0
36358,380,2800,29,2842,0,1,42977,38734,0.0
87220,911,3443,30,2940,1,0,135552753,406570729,2.0
34872058,71,1931,13385,14268410,446,0,3236,3432,0.0
51400388,106,8803,13409,14293994,446,0,727726179,5993,3833.0
44982,471,2790,29,2842,0,1,271187507,135729087,2.0
1857186,91,30,9747,643302,324,1,5352521,134299996,12291.0
1842966,110,8050,9055,488970,301,1,4995,1242,0.0
127922132,263,7916,13528,14420848,450,0,4378,1382,0.0
31458,330,1057,28,2744,0,1,137388513,55672747,7536.0
107728368,220,3982,13225,14494522,440,1,4799541,108021523,4096.0
37142,388,2364,30,2940,1,1,100663927,101478645,5544.0
65910780,137,7503,13538,14431508,451,0,4136,3590,0.0
517476,25,18351,0,0,0,1,271737990,159524886,12282.0
7840,82,4942,29,2842,0,1,406646259,134000917,6.0
77082460,160,2242,13663,14564758,455,0,833072766,6348,7676.0
31780658,65,7894,13421,14306786,447,0,4976,419576286,9234.0
146991336,309,16540,9571,10622430,319,1,37981650,616815485,3170.0
6099896,280,3982,9940,656052,331,1,6133248,146357522,0.0
99482318,207,8803,13457,14345162,448,0,4863,99578910,3837.0
49686,519,2053,29,2842,0,1,267703161,157409,2556.0
24206,253,4920,29,2842,0,1,236621279,135725447,4977.0
63930152,133,1931,13532,14425112,451,0,196046295,3791,6459.0
124640074,260,18351,13310,14608428,443,1,7535090,6994400,0.0
34202,358,2364,29,2842,0,1,4546,1242,0.0
70569200,146,2375,13527,14419782,450,0,3530,86743136,6527.0
121285216,251,1931,13526,14418716,450,0,3689,1332,0.0
75558,791,2790,29,2842,0,1,6137,135462088,0.0
35106578,72,1086,13615,14513590,453,0,3078,35294139,3839.0
8526,90,1049,29,2842,0,1,13020,10418474,2031.0
135902208,282,1931,13532,14425112,451,0,3707,64053167,3837.0
4881860,278,18351,7449,432042,248,1,451449061,28137899,444.0
35574,371,1264,30,2940,1,0,41219,38004,0.0
97902,1033,4920,20,1960,0,1,106083,102236,0.0
143766,1310,2053,29,2842,0,1,210399,271117147,2.0
129845196,270,1943,13463,14351558,448,0,3665,3413,0.0
84280,881,2800,30,2940,1,1,135844615,271303077,4.0
93884,981,3443,29,2842,0,0,5904,1702,0.0
93705378,194,11888,11998,13392188,399,1,5399,1487844,121.0
119876308,244,4357,13472,14744896,449,1,126223417,7797119,4635.0
12250,128,3024,30,2940,1,1,35637398,25847456,8019.0
42924,448,2364,30,2940,1,1,122803999,121989351,5676.0
81242,850,2053,29,2842,0,1,88953,85046,0.0
73598,769,2053,29,2842,0,1,542427445,542016562,6.0
4803024,221,1143,9982,658812,332,1,4816237,108524821,4115.0
4032612,204,6696,9975,658350,332,1,178347683,98976710,4234.0
59388,621,3443,29,2842,0,0,135566802,102614,0.0
84926088,176,2385,13468,14356888,448,0,3572,110858482,6430.0
2556900,166,25224,8640,466560,288,1,19285776,21450850,511.0
50666,529,2053,30,2940,1,1,255088779,271084353,2362.0
95962386,198,1943,13534,14427244,451,0,3570,1492,0.0
57232,598,3024,30,2940,1,1,64396,60476,0.0
80217566,167,7894,13421,14306786,447,0,4976,419575150,9233.0
86240,901,3443,29,2842,0,0,94416,93969,0.0
5221584,345,18351,7633,412182,254,1,7621,6261266,109.0
33229058,68,11471,13340,14648120,444,1,5064,1562,0.0
58604,613,2997,29,2842,0,1,65982,135525688,0.0
39605098,81,1109,13541,14434706,451,0,3430,1172,0.0
53005784,110,608,13438,14324908,447,0,3269,53246687,3838.0
29954002,61,30,13204,14693416,440,1,3423933,90130868,9717.0
19488612,40,1790,13529,14421914,450,0,3963,145426922,6457.0
107058380,222,1931,13385,14268410,446,0,3369,1332,0.0
2054070,122,8050,9055,525190,301,1,4975,1402,0.0
49784,521,2790,29,2842,0,1,135758389,271216809,2.0
33418,350,1057,29,2842,0,1,39473,211978189,4948.0
47824,500,1057,30,2940,1,1,212023555,93017735,7420.0
43316,453,4920,29,2842,0,1,324488121,188655128,9068.0
4054272,199,2373,9784,645756,326,1,7546751,7023194,0.0
111773298,232,1931,13532,14425112,451,0,3817,64050820,3837.0
37240,393,2997,29,2842,0,1,83460367,43295,2369.0
6461046,232,25224,17208,929232,573,1,176509960,442560440,4850.0
42924,448,2364,30,2940,1,1,92827,105896227,2852.0
29107130,60,608,13438,14324908,447,0,3295,1352,0.0
828954,45,18351,8950,483300,298,1,8273736,127461256,4636.0
5788452,273,8050,9806,647220,326,1,4975,1402,0.0
68992,721,3443,28,2744,0,0,135505783,406523759,2.0
85848,898,3034,29,2842,0,1,270967611,270295437,0.0
22050,231,2790,29,2842,0,1,72651626,185633434,7402.0
81867734,170,1943,13463,14351558,448,0,3413,3665,0.0
76884184,159,1943,13533,14426178,451,0,4089,212615142,2575.0
52528,549,2053,29,2842,0,1,69095,135525208,0.0
108903626,227,2385,13466,14354756,448,0,3694,1242,0.0
50862,531,1264,29,2842,0,0,114902334,114901844,4762.0
30674,321,3443,29,2842,0,0,5631,1632,0.0
3066170,171,7385,9093,527394,303,1,5956595,150670574,132.0
12372426,442,25224,14898,804492,496,1,6115457,144666612,0.0
62720242,130,1943,13533,14426178,451,0,402650803,4463,12818.0
90650,948,3034,29,2842,0,1,134651265,2054,0.0
5060340,337,18351,7633,412182,254,1,5784945,5243046,226.0
70324020,143,2375,13527,14419782,450,0,228197290,1760,14201.0
16464,173,3860,29,2842,0,1,5688,1562,0.0
37240,390,1057,29,2842,0,1,47803,100352681,2467.0
33603518,69,1943,13463,14351558,448,0,3795,1242,0.0
54880,573,4920,30,2940,1,1,62493,57914,0.0
119069186,243,8050,13062,14520204,435,1,4995,1242,0.0
137759180,286,8803,13393,14276938,446,0,5699,556205635,0.0
18228,191,3421,29,2842,0,0,28801366,208044682,7515.0
88984,930,2053,30,2940,1,1,4925,1382,0.0
97804,1021,3443,29,2842,0,0,270514679,170527,2.0
135710328,281,1931,13532,14425112,451,0,3539,3343,0.0
1928862,94,4918,9881,652146,329,1,340407216,14781908,4096.0
68110,711,1264,29,2842,0,0,74834,135531506,0.0
134361838,280,2242,13299,14176734,443,0,3697,4103,0.0
2274760,127,11471,9098,527684,303,1,270259978,15151098,13088.0
26754,283,2997,30,2940,1,1,65376341,65724299,4664.0
35476,371,3421,29,2842,0,0,47691,220862701,2457.0
3626,38,20,30,2940,1,1,21476,21364,2.0
67816,709,2053,29,2842,0,1,270708355,271102063,0.0
70274984,143,7894,13531,14424046,451,0,699267004,3706,0.0
83398,871,3443,30,2940,1,0,182350,135066586,2.0
73019180,149,11471,13462,14742188,448,1,15984441,200955613,4097.0
65072,681,3443,28,2744,0,0,134673,134372,2.0
15386,161,3421,29,2842,0,0,271201020,271099652,4.0
121468722,249,11471,13423,14763590,447,1,7508427,6822602,0.0
58506,611,1264,29,2842,0,0,135659514,135660004,4.0
38220,399,2053,29,2842,0,1,229329619,157269165,7657.0
24794,260,1057,29,2842,0,1,4575,1172,0.0
34735740,71,391,13153,14524162,438,1,2965,3236,0.0
34692,362,4942,29,2842,0,1,271163173,133977915,2.0
53135836,110,2242,13663,14564758,455,0,279389270,4668,0.0
66052,691,956,29,2842,0,1,271049432,135591432,2.0
103851852,215,7916,13529,14421914,450,0,7918,1514,0.0
48197058,100,2242,13387,14270542,446,0,4778,135462026,0.0
62916,658,2364,29,2842,0,1,135530098,134715380,0.0
14040054,474,6696,11046,596484,368,1,336074147,35204405,242.0
6131876,398,25224,7206,417948,240,1,169578684,32971069,435.0
21364,222,4920,30,2940,1,1,170158499,133855541,2331.0
13230,139,2063,28,2744,0,1,271427101,271413695,6.0
55958,583,4920,30,2940,1,1,63074,135518698,1123.0
22403056,45,8225,13469,14357954,448,0,5909,700128421,0.0
24598,258,3034,29,2842,0,1,271246261,135882644,6.0
1941202,104,11888,9389,544562,312,1,2554102,3081041,560.0
4341300,289,25224,7786,451588,259,1,6170539,150653718,113.0
94472,988,3034,29,2842,0,1,135219399,271250869,2.0
24604256,50,4022,12694,14613852,423,1,7353764,177867226,4147.0
105830348,220,2242,13474,14363284,449,0,5783,529322767,3838.0
55272,578,2364,29,2842,0,1,134712454,135527172,0.0
41574000,83,1814,13530,14422980,451,0,3534,1172,0.0
23989264,49,558,13454,14341964,448,0,3008,24460204,3838.0
45276,473,4920,29,2842,0,1,47779,43270,0.0
134711486,280,1943,13531,14424046,451,0,3590,3842,0.0
5779852,268,2373,9790,646140,326,1,12319783,279077575,4093.0
49686,519,2053,29,2842,0,1,5773,132087890,2555.0
53410,558,3024,30,2940,1,1,135519801,60263,2388.0
34914698,71,1086,13615,14513590,453,0,3143,11304833,3013.0
32830,343,4920,29,2842,0,1,135643183,290085283,4573.0
124814742,258,1943,13533,14426178,451,0,238103395,4295,10242.0
9702,101,3421,30,2940,1,0,71942,1604,17.0
42140,441,3443,29,2842,0,0,271310589,270542098,2.0
22050,231,2790,29,2842,0,1,28096,24166258,2478.0
36358,381,948,29,2842,0,1,4465,1242,0.0
12250,128,3024,30,2940,1,1,35637398,25847456,8019.0
54410762,111,8090,13413,14787258,447,1,252531180,24842970,8185.0
65799916,136,8803,13508,14399528,450,0,699267307,3776,0.0
84674512,173,2385,13468,14356888,448,0,3738,61199292,3841.0
111650708,231,1931,13532,14425112,451,0,3199,3539,0.0
3485994,161,1143,9988,659232,332,1,209051145,9958445,8607.0
74578,780,1069,29,2842,0,1,4982,1312,0.0
51422774,107,7503,13548,14442168,451,0,4330,51677920,3837.0
110470646,230,2242,13301,14178866,443,0,4163,1562,0.0
2787332,5,51,0,0,0,1,3315,1262,0.0
6664,71,2790,29,2842,0,1,91084,271009616,2.0
94668,990,2053,29,2842,0,1,30903,35169508,2565.0
68828422,143,1910,13526,14418716,450,0,3492,1332,0.0
35378,369,2053,29,2842,0,1,138126657,219751629,7604.0
135902208,282,1931,13532,14425112,451,0,3413,3539,0.0
85162,890,1857,30,2940,1,1,20780,17118,0.0
32536,340,2800,29,2842,0,1,271352413,135893951,2.0
16072,168,3034,30,2940,1,1,22027,17930,0.0
135909350,282,25224,13454,14815388,448,1,448893522,38947078,4727.0
123441734,257,7916,13526,14418716,450,0,498087174,5648,3838.0
114221534,233,8050,13048,14583792,434,1,2859868,65364644,4083.0
33229058,68,11471,13340,14648120,444,1,186242813,15331395,4096.0
1839132,59,18351,17900,966600,596,1,317824074,162540066,13093.0
72128,753,4942,30,2940,1,1,135725335,406297293,6.0
10627416,359,18351,15266,824364,508,1,6135348,146357662,0.0
48197058,100,2242,13387,14270542,446,0,3590,3926,0.0
13961646,440,4357,11755,634770,391,1,4036,1312,0.0
88494,923,4942,30,2940,1,1,406444531,135872615,6.0
91068380,189,1943,13306,14184196,443,0,3665,3413,0.0
363776,19,289,0,0,0,1,383164,354090,195.0
3724,39,2059,29,2842,0,1,271354385,271341049,6.0
142508576,291,7385,13458,14742100,448,1,361245402,18904951,13105.0
4297374,286,25224,7677,414558,255,1,10117839,9046964,460.0
76538,801,960,29,2842,0,1,135550076,90244,2.0
38555088,80,2242,13478,14367548,449,0,4378,143926690,0.0
4796368,291,25224,7677,445266,255,1,25189731,22766558,460.0
121187144,251,1931,13538,14431508,451,0,3894,243020957,2601.0
1562288,81,18351,9094,527452,303,1,7054,1502330,130.0
3180390,149,11471,9898,653268,329,1,224170582,12155008,13107.0
13230,139,2063,28,2744,0,1,104389,135560418,0.0
85029490,176,8803,13554,14448564,451,0,6581,894496113,7678.0
83398,871,3443,30,2940,1,0,91001,91448,0.0
63994,669,2053,29,2842,0,1,135518671,68260,0.0
28028,293,4920,29,2842,0,1,200289326,64456466,8784.0
8011116,271,25224,16376,884304,545,1,179717493,456365829,719.0
81830,853,4942,30,2940,1,1,99565,135554832,0.0
67310438,139,1790,13529,14421914,450,0,3963,145426922,6457.0
93786,981,2790,29,2842,0,1,39152308,1690,2446.0
67424,703,4942,30,2940,1,1,270309609,135566057,0.0
44198,463,2997,29,2842,0,1,5520,1562,0.0
6003990,405,18351,7582,409428,252,1,20232601,156978693,442.0
36816442,75,6846,13492,14382472,449,0,4778,143906528,0.0
83668212,171,289,13371,14680286,445,1,3435844,83865528,4093.0
84280,881,3443,29,2842,0,0,271228173,271126588,0.0
120254394,250,2242,13531,14424046,451,0,919463897,6707,7678.0
31360,328,3034,30,2940,1,1,42579,38482,0.0
62916,658,3034,30,2940,1,1,271292582,135261182,0.0
17346,181,3421,29,2842,0,0,5268,24715844,2516.0
52804310,109,608,13438,14324908,447,0,3185,3059,0.0
86044,900,2053,29,2842,0,1,135639774,271086480,4.0
48184266,100,1943,13535,14428310,451,0,3775,1242,0.0
6489774,200,18351,17936,968544,597,1,25280371,448788573,4528.0
147082828,304,6696,11538,12641956,384,1,28323753,326036917,657.0
35182,368,2364,29,2842,0,1,86877,95201441,2865.0
79282,828,2390,30,2940,1,1,86582,135542918,0.0
5336244,264,6696,9973,658218,332,1,2059390,1914866,278.0
85373336,174,16567,13564,14899448,452,1,279072606,177178248,12533.0
38344020,78,1306,13536,14429376,451,0,3604,1332,0.0
3338046,158,16540,9424,622008,314,1,22835616,301663555,251.0
5942964,274,4357,9880,652104,329,1,140371883,8990171,4509.0
2579220,120,10692,9719,641490,323,1,21910320,336601792,12214.0
3822,41,2448,29,2842,0,1,21703634,158827610,4164.0
980,11,1286,0,0,0,0,5058,1562,0.0
62916,658,3024,29,2842,0,1,135129617,271161129,2.0
3140340,151,1067,9893,652962,329,1,10085328,224379967,12714.0
64876,678,3024,30,2940,1,1,270941067,270268977,0.0
5116338,346,25224,7237,390798,241,1,24400547,26944499,435.0
125147334,260,1943,13533,14426178,451,0,238103395,4295,10242.0
41160,431,2790,29,2842,0,1,231775377,148533,2335.0
4025084,228,11471,9140,530120,304,1,26314764,447083583,4299.0
4948818,246,10817,9825,648474,327,1,10648151,126423707,4778.0
23912,250,2800,29,2842,0,1,542574465,540904736,6.0
4848666,234,4357,9986,659076,332,1,2928854,65966932,4099.0
1659042,98,11888,9389,507006,312,1,105861679,7312223,4658.0
85162,890,1857,30,2940,1,1,92442,135551875,0.0
51422774,107,7503,13548,14442168,451,0,356160020,4892,7676.0
88984,930,2053,30,2940,1,1,271115180,151542344,2561.0
96922,1013,4920,29,2842,0,1,135706834,200456728,4395.0
140794082,293,1931,13535,14428310,451,0,4169,280582743,10293.0
65072,681,2790,29,2842,0,1,271295265,271296887,4.0
69090,721,1278,30,2940,1,0,135677728,135677280,4.0
78302,819,2063,29,2842,0,1,271274479,135827731,4.0
32224114,67,7894,13421,14306786,447,0,4932,176357784,3838.0
77322,808,2390,29,2842,0,1,134743898,135558532,2.0
55566,581,2790,30,2940,1,1,114936477,1802,2437.0
89376,933,4920,29,2842,0,1,16980994,1556,2321.0
1437420,81,8084,9466,624756,315,1,223114372,23567796,8174.0
24696,258,3024,30,2940,1,1,134358,135552830,5.0
33879612,70,2242,13525,14417650,450,0,4442,143926614,0.0
3374262,174,6696,9813,647706,327,1,7522972,7001482,0.0
54586,571,948,29,2842,0,1,4848,1312,0.0
16283206,33,23,13354,14755716,445,1,704444,16306715,4090.0
61152,639,2053,29,2842,0,1,542415545,542004662,6.0
4948818,246,10817,9825,648474,327,1,5329,1242,0.0
31654,331,3443,29,2842,0,0,135577081,406686089,0.0
49882,521,3421,30,2940,1,0,271228089,271126588,0.0
65954,690,1065,29,2842,0,1,271125490,271108686,4.0
85848,898,3034,29,2842,0,1,93908,89904,0.0
65690118,135,7503,13538,14431508,451,0,4330,66072118,3838.0
17881084,37,1814,13529,14421914,450,0,125869272,1592,11515.0
70310162,145,8803,13671,14573286,455,0,699267307,3776,0.0
107555596,220,18351,13502,14808316,450,1,466233557,34059510,0.0
32058884,66,7894,13421,14306786,447,0,363123228,4934,5395.0
91330616,190,1943,13306,14184196,443,0,276519931,4379,10244.0
70580926,146,8803,13671,14573286,455,0,4843,143927708,0.0
79478,831,3443,29,2842,0,0,135579426,406688504,0.0
37436,391,3421,29,2842,0,0,211645411,44807,2508.0
13715784,453,8050,14027,757458,467,1,468875272,33910380,310.0
93786,981,2790,29,2842,0,1,135560716,101304,0.0
196,2,4942,0,0,0,1,133908055,271093313,0.0
89180,931,3443,29,2842,0,0,406564919,135546943,2.0
90944,951,2790,29,2842,0,1,135557832,98378,0.0
52528,549,2063,29,2842,0,1,271368608,135921860,0.0
95452,998,3024,29,2842,0,1,195058759,211807937,5379.0
5891850,291,13249,9481,625770,316,1,41170003,474153807,0.0
49686,519,2053,29,2842,0,1,131698047,2012,2555.0
132876828,271,13231,13239,14755294,441,1,452097541,35813953,5373.0
14112,148,2332,29,2842,0,1,15977184,1298,2816.0
24292008,50,558,13454,14341964,448,0,2882,2966,0.0
57232,598,3034,30,2940,1,1,135196824,271228252,0.0
61348,641,3431,29,2842,0,0,271133433,270364942,4.0
72128,753,3009,29,2842,0,1,78778,135538456,0.0
12350556,407,18351,15230,822420,507,1,53110445,626770331,670.0
35476,371,2790,29,2842,0,1,51791,96772344,2385.0
29988,313,4920,30,2940,1,1,133912647,273287301,4891.0
60074,628,2364,29,2842,0,1,66820,135523262,0.0
63665784,131,1109,13542,14435772,451,0,3320,3236,0.0
1567050,84,35,8712,574992,290,1,1570945,41270330,4065.0
60466,631,3421,29,2842,0,0,68285,270987865,0.0
31556,333,2997,30,2940,1,1,49956155,51681623,4650.0
91220818,190,1943,13306,14184196,443,0,3795,1402,0.0
124640074,260,18351,13310,14608428,443,1,19301548,382938438,8735.0
67921702,139,2400,12789,14536226,426,1,469335667,34334662,0.0
102226570,211,7385,13237,14540266,441,1,4384077,102529268,4095.0
52761670,108,1790,13525,14417650,450,0,3663,1422,0.0
980,11,956,0,0,0,1,78428,135538302,2.0
120203226,250,1943,13538,14431508,451,0,3917,143928701,0.0
22050,231,948,30,2940,1,1,4372,1332,0.0
3038,31,10,30,2940,1,0,3409,3731,0.0
3304206,198,2373,9177,495558,305,1,444130679,19246767,4229.0
134478032,280,2242,13299,14176734,443,0,6749,948248071,7675.0
36358,381,948,29,2842,0,1,85979663,41881,2542.0
70670470,147,2375,13527,14419782,450,0,3530,86743136,6527.0
55762,583,2997,29,2842,0,1,271113274,269035800,2190.0
1562004,121,25224,8629,465966,287,1,3349462,2745357,514.0
92904,971,3443,29,2842,0,0,105851,135561984,0.0
18130,191,2448,29,2842,0,1,21703634,158827610,4164.0
49681024,101,13231,13377,14717122,445,1,6024,22430,5.0
29886074,61,8090,13418,14786388,447,1,5484,1312,0.0
35049014,72,1931,13385,14268410,446,0,3582,1332,0.0
2086898,109,18351,9018,523044,300,1,7133,1076,0.0
90096264,184,16567,13470,14748188,449,1,171249570,137500090,4231.0
143467610,325,8803,1234,1315444,41,0,143930035,276817045,0.0
39200,409,2053,30,2940,1,1,467156481,466745598,10078.0
18424,193,4920,29,2842,0,1,271210308,269132624,4.0
81887988,170,2242,13478,14367548,449,0,1170058079,4910,7677.0
85946,898,3024,30,2940,1,1,35637398,25847456,8019.0
48150154,100,2242,13387,14270542,446,0,3590,3926,0.0
26852,281,3421,29,2842,0,0,264901701,57284725,7578.0
71834,751,3443,29,2842,0,0,158732,135042695,2.0
7469240,505,25224,2169,125802,72,1,465484071,33117616,0.0
81871998,170,2242,13478,14367548,449,0,1170058079,4910,7677.0
82418,861,3443,29,2842,0,0,5428,1542,0.0
63210,661,3443,29,2842,0,0,140525,140224,2.0
91336,953,4942,29,2842,0,1,406346941,270513948,6.0
72618,759,2059,29,2842,0,1,135810049,271256755,4.0
96726,1011,2800,29,2842,0,1,271426429,271424807,6.0
49421892,102,1109,13429,14315314,447,0,3185,25706535,3840.0
67310438,139,1790,13529,14421914,450,0,3833,87249411,7676.0
85029490,176,8803,13554,14448564,451,0,6035,566379701,0.0
123441734,257,7916,13526,14418716,450,0,5130,435554822,6437.0
62448412,130,2242,13478,14367548,449,0,4126,1312,0.0
33865754,70,1943,13463,14351558,448,0,3665,3413,0.0
1960,21,10,0,0,0,1,5457,3104,0.0
87122,911,2796,30,2940,1,1,271116763,269452899,0.0
35155614,73,1086,13615,14513590,453,0,3363,1262,0.0
11564,121,2822,29,2842,0,0,92670,135549132,0.0
120185104,250,2242,13531,14424046,451,0,4103,3697,0.0
52626,551,2790,29,2842,0,1,59855,56002,0.0
15386,161,2790,30,2940,1,1,135558965,94690,2.0
17444,182,4942,29,2842,0,1,406705325,134059983,6.0
94345264,193,7894,13531,14424046,451,0,699267004,3706,0.0
42826,448,3034,29,2842,0,1,135240511,271271911,0.0
89429938,185,7916,13536,14429376,451,0,5270,573724698,10276.0
827928,46,18351,8950,483300,298,1,1068830,855452,268.0
10486,110,1049,30,2940,1,1,14763,2818428,748.0
115586592,236,10817,13384,14740112,446,1,12883519,233516537,8880.0
27240564,55,1814,13649,14549834,454,0,3357,1102,0.0
92550778,188,2373,13491,14740430,449,1,113026746,312287424,4099.0
67504450,140,2242,13494,14384604,449,0,4512,143926614,0.0
61054,638,2376,30,2940,1,1,140280,135600070,2.0
92746264,192,1931,13535,14428310,451,0,3444,1242,0.0
2967030,210,25224,8604,464616,286,1,8978,1382,0.0
14792882,30,558,13593,14490138,453,0,3059,3143,0.0
74970,783,4942,29,2842,0,1,135737095,406309053,6.0
44982,471,2790,29,2842,0,1,232500049,271233735,2388.0
33865754,70,1943,13463,14351558,448,0,508945253,2418,19683.0
29596,309,2063,30,2940,1,1,105803,135561902,0.0
